id,exam,subject,chapter,year,question_text,option_a,option_b,option_c,option_d,correct_option,explanation,difficulty,tags
7a674540-b112-4fd4-8d65-cdc9a1c876e9,jee-main,chemistry,alcohols-phenols-and-ethers,2013,What is the structure of the major product when phenol is treated with bromine water?,"<img src=""[IMAGE REMOVED]""><br>","<img src=""[IMAGE REMOVED]""><br>","<img src=""[IMAGE REMOVED]""><br>","<img src=""[IMAGE REMOVED]""><br>",a,"Phenol has activating (electron releasing) $-\mathrm{OH}$ group and bromine water supplies $\mathrm{Br}^{+}$ ion easily, hence under such conditions reaction does not stop at monobromo or dibromo stage but a fully brominated $(2,4,6$,-tribromophenol) compound is the final product.
<img src=""[IMAGE REMOVED]""><br>",2,
136c464f-7726-4608-b940-50f483173f9b,jee-main,chemistry,alcohols-phenols-and-ethers,2013,"An ether (A), $\mathrm{C}_5 \mathrm{H}_{12} \mathrm{O}$, when heated with excess of hot concentrated $\mathrm{HI}$ produced two alkyl halides which when treated with $\mathrm{NaOH}$ yielded compounds (B) and (C). Oxidation of (B) and (C) gave a propanone and an ethanoic acid respectively. The IUPAC name of the ether (A) is :",$2-$ethoxypropane,ethoxypropane,methoxybutane,$2-$methoxybutane,a,"<img src=""[IMAGE REMOVED]""><br>
hence the IUPAC name of compound is<img src=""[IMAGE REMOVED]""><br>",3,
5e55e71b-33c3-465b-8b27-1fa3d0243caf,jee-main,chemistry,alcohols-phenols-and-ethers,2013,"An unknown alcohol is treated with the &quot;Lucas reagent&quot; to determine whether the alcohol is primary, secondary or tertiary. Which alcohol reacts fastest and by what mechanism:",Secondary alcohol by S<sub>N</sub>2,Tertiary alcohol by S<sub>N</sub>2,Secondary alcohol by S<sub>N</sub>1,Tertiary alcohol by S<sub>N</sub>1,d,"<p>3&deg;&nbsp;alcohol reacts fastest giving white turbidity immediately on adding Lucas reagent.<br />Reaction takes place through carbocation formation involving S<sub>N</sub><sup>1</sup>&nbsp;mechanism.&nbsp;Rate of reaction in this reaction is directly proportional to the stability of the carbocation formed.<br />3&deg;&nbsp;R-OH(tertiary alcohol) forms 3&deg;&nbsp;carbocation and therefore, the&nbsp;reaction is fastest.<br /><img src=""[IMAGE REMOVED]"" style=""width: 648px; height: 170px;"" /></p>",1,
6f41c872-9c1f-4cbd-9450-0ae7a835b8fa,jee-main,chemistry,alcohols-phenols-and-ethers,2011,Sodium ethoxide has reacted with ethanoyl chloride. The compound that is produced in the above reaction is :,2-Butanone,Ethyl chloride,Ethyl ethanoate,Diethyl ether,c,"<img src=""[IMAGE REMOVED]""><br>",2,
e827a14f-574a-48f7-92fd-a3809b1bf5d6,jee-main,chemistry,alcohols-phenols-and-ethers,2010,"From amongst the following alcohols the one that would react fastest with conc. $\mathrm{HCl}$ and anhydrous $\mathrm{ZnCl}_2$, is",2-Butanol,2-Methylpropan-2-ol,2-Methylpropanol,1-Butanol,b,"$3^{\circ}$ alcohols react fastest with $\mathrm{ZnCl}_2 /$ conc. $\mathrm{HCl}$ due to formation of $3^{\circ}$ carbocation and
$\therefore 2-$ methyl propan-2-ol is the only $3^{\circ}$ alcohol",1,
55a84f99-0700-4580-abde-42d535c5787a,jee-main,chemistry,alcohols-phenols-and-ethers,2009,"In Cannizzaro reaction qiven below
<img src=""[IMAGE REMOVED]""><br>",the attack of : $\mathrm{OH}$ at the carboxyl group,the transfer of hydride to the carbonyl group,the abstraction of proton from the carboxylic group,the deprotonation of $\mathrm{Ph} \mathrm{CH}_2 \mathrm{OH}$,b,Hydride transfer is the slowest step.,2,
432646d1-afe3-484b-ace1-93cef7e50105,jee-main,chemistry,alcohols-phenols-and-ethers,2009,The major product obtained on interaction of phenol with sodium hydroxide and carbon dioxide is :,benzoic acid,salicylaldehyde,salicylic acid,phthalic acid,c,"Kolbe - Schmidt reaction is
<img src=""[IMAGE REMOVED]""><br>",3,
5828d179-3833-4b12-8b53-190cf034e23d,jee-main,chemistry,alcohols-phenols-and-ethers,2008,"Phenol, when it first reacts with concentrated sulphuric acid and then with concentrated nitric acid, gives","2,4,6-trinitrobenzene",o-nitrophenol,p-nitrophenol,nitrobenzene,b,"<img src=""[IMAGE REMOVED]""><br>",2,
d13a4d6e-29ef-4c8f-8ec9-70bb0bc073b7,jee-main,chemistry,alcohols-phenols-and-ethers,2007,"In the following sequence of reactions,
<img src=""[IMAGE REMOVED]""><br>
the compound ' $\mathrm{D}$ ' is",butanal,$n-$butyl alcohol,$n-$propyl alcohol,propanal,c,"<img src=""[IMAGE REMOVED]""><br>
$\therefore$ the compound $\mathrm{D}$ is $n-$propyl alcohol. 
Hence, (C) is correct option.",2,
94799a39-13da-4e75-a222-8a35b7ba8595,jee-main,chemistry,alcohols-phenols-and-ethers,2006,"<img src=""[IMAGE REMOVED]""><br>
The electrophile involved in the above reaction is","<img src=""[IMAGE REMOVED]""><br>",dichlorocarbene $\left(: \mathrm{CCl}_2\right)$,"<img src=""[IMAGE REMOVED]""><br>","<img src=""[IMAGE REMOVED]""><br>",b,No Solution Available,3,
4bd8c848-39de-44d3-ad02-aeadc742361f,jee-main,chemistry,alcohols-phenols-and-ethers,2006,Among the following the one that gives positive iodoform test upon reaction with $\mathrm{I}_2$ and $\mathrm{NaOH}$ is,$\mathrm{CH}_3 \mathrm{CH}_2 \mathrm{CH}(\mathrm{OH}) \mathrm{CH}_2 \mathrm{CH}_3$,$\mathrm{C}_6 \mathrm{H}_5 \mathrm{CH}_2 \mathrm{CH}_2 \mathrm{OH}$,"<img src=""[IMAGE REMOVED]""><br>",$\mathrm{PhCHOHCH}_3$,d,No Solution Available,2,
aec331d9-55ab-4730-83b3-f08bcfe9b317,jee-main,chemistry,alcohols-phenols-and-ethers,2006,Phenyl magnesium bromide reacts with methanol to give,a mixture of anisole and $\mathrm{Mg}(\mathrm{OH}) \mathrm{Br}$,a mixture of benzene and $\mathrm{Mg}(\mathrm{OMe}) \mathrm{Br}$,a mixture of toluene and $\mathrm{Mg}(\mathrm{OH}) \mathrm{Br}$,a mixture of phenol and $\mathrm{Mg}(\mathrm{Me}) \mathrm{Br}$,b,No Solution Available,2,
0927b311-dec4-431c-b728-0ec309f3e2ac,jee-main,chemistry,alcohols-phenols-and-ethers,2005,"p-cresol reacts with chloroform in alkaline medium to give the compound A which adds hydrogen cyanide to form, the compound B. The latter on acidic hydrolysis gives chiral carboxylic acid. The structure of the carboxylic acid is","<img src=""[IMAGE REMOVED]""><br>","<img src=""[IMAGE REMOVED]""><br>","<img src=""[IMAGE REMOVED]""><br>","<img src=""[IMAGE REMOVED]""><br>",b,"<img src=""[IMAGE REMOVED]""><br><img src=""[IMAGE REMOVED]""><br>",2,
8ffc7fab-5867-4d29-8060-899133f4f1a0,jee-main,chemistry,alcohols-phenols-and-ethers,2005,Acid catalyzed hydration of alkenes except ethene leads to the formation of,primary alcohol,secondary or tertiary alcohol,mixture of primary and secondary alcohols,mixture of secondary and tertiary alcohols,d,No Solution Available,2,
4b824f0b-eb4a-463c-a0ad-2e12ff4525b9,jee-main,chemistry,alcohols-phenols-and-ethers,2004,Among the following compound which can be dehydrated very easily is,"<img src=""[IMAGE REMOVED]""><br>","<img src=""[IMAGE REMOVED]""><br>","<img src=""[IMAGE REMOVED]""><br>","<img src=""[IMAGE REMOVED]""><br>",c,"<img src=""[IMAGE REMOVED]""><br>",1,
06964a64-70b1-4c38-baa8-012f423758fb,jee-main,chemistry,alcohols-phenols-and-ethers,2004,Acetyl bromide reacts with excess of $\mathrm{CH}_3 \mathrm{Mgl}$ followed by treatment with a saturated solution of $\mathrm{NH}_4 \mathrm{Cl}$ given,acetone,acetyl iodide,2- methyl -2-propanol,acetamide,c,No Solution Available,2,
63e00c73-4612-4986-82d6-1a82c2b9e226,jee-main,chemistry,alcohols-phenols-and-ethers,2003,During dehydration of alcohols to alkenes by heating with conc. $\mathrm{H}_2 \mathrm{SO}_4$ the initiation step is,formation of carbocation,elimination of water,formation of an ester,protonation of alcohol molecule,d,"<img src=""[IMAGE REMOVED]""><br>",1,
3ef3286c-aae9-4864-90e6-a26ea05a09b5,jee-main,chemistry,alcohols-phenols-and-ethers,2003,An ether is more volatile than an alcohol having the same molecular formula. This is due to,alcohols having resonance structures,inter-molecular hydrogen bonding in ethers,inter-molecular hydrogen bonding in alcohols,dipolar character of ethers,c,No Solution Available,2,
0819e6ed-7a11-41d0-beab-b964be43c60e,jee-main,chemistry,aldehydes-and-ketones,2026,"Given below are the four isomeric compounds $(\mathrm{P}, \mathrm{Q}, \mathrm{R}, \mathrm{S})$ <br> <img style=""width:500px;""  src=""[IMAGE REMOVED]""> <br> Identify correct statements from below. <br> A. $\mathrm{Q}, \mathrm{R}$ and S will give precipitate with $2,4-\mathrm{DNP}$. <br> B. P and Q will give positive Bayer's test. <br> C. Q and R will give sooty flame. <br> D. R and S will give yellow precipitate with $\mathrm{I}_{2} / \mathrm{NaOH}$. <br> E. Q alone will deposit silver with Tollen's reagent Choose the correct option.","A, B, D and E only",A and E only,C and E only,"A, C and E only",d,"(A) Q, R, S all three give 2, 4 DNP test as they have Aldehyde/ketone group<br>(C) Q & R gives sooty flame<br>(E) Q gives Tollens reagent test",3,
5473e218-4b23-4dde-b4da-2abe3dd5231f,jee-main,chemistry,aldehydes-and-ketones,2026,"Given below are two statements: <br> <b>Statement I</b>: Cross aldol condensation between two different aldehydes will always produce four different products. <br> <b>Statement II</b>: When semicarbazide reacts with a mixture of benzaldehyde and acetophenone under optimum pH, it forms a condensation product with acetophenone only. <br> In the light of the above statements, choose the correct answer from the options given below",Statement I is false but Statement II is true,Both Statement I and Statement II are false,Both Statement I and Statement II are true,Statement I is true but Statement II is false,b,"Statement I: Cross aldol condensation between two different aldehydes produces four products only if both aldehydes have $\alpha$-hydrogen atoms. If one aldehyde lacks $\alpha$-hydrogen (e.g., benzaldehyde and acetaldehyde), only two products are typically formed (one self and one cross). If neither has $\alpha$-hydrogen, no aldol condensation occurs. Thus, it does not 'always' produce four products. Statement I is false.<br><br>Statement II: Benzaldehyde is an aldehyde and acetophenone is a ketone. Aldehydes are generally more reactive than ketones towards nucleophilic addition reactions due to less steric hindrance and greater electronic deficiency of the carbonyl carbon. Therefore, semicarbazide will react faster with benzaldehyde than with acetophenone. The statement claiming it forms a product with acetophenone only is incorrect. Statement II is false.",2,
2bc60a37-fd49-4c93-b61d-dc78a2060012,jee-main,chemistry,aldehydes-and-ketones,2026,Iodoform test can differentiate between <br> A. Methanol and Ethanol <br> B. $\mathrm{CH}_{3} \mathrm{COOH}$ and $\mathrm{CH}_{3} \mathrm{CH}_{2} \mathrm{COOH}$ <br> C. Cyclohexene and cyclohexanone <br> D. Diethyl ether and Pentan-3-one <br> E. Anisole and acetone <br> Choose the correct answer from the options given below:,"B, C & E Only",A & D Only,A & E Only,"A, B & E Only",c,"The iodoform test is given by compounds containing the methyl ketone group ($CH_3CO-$) or alcohols that can be oxidized to methyl ketones ($CH_3CH(OH)-$).<br>A. Methanol ($CH_3OH$) does not give the test, while Ethanol ($CH_3CH_2OH$) gives a positive iodoform test because it contains the $CH_3CH(OH)-$ group. Thus, they can be differentiated.<br>B. Acetic acid ($CH_3COOH$) and Propanoic acid ($CH_3CH_2COOH$) both do not give the iodoform test. Carboxylic acids generally do not respond to this test. Thus, they cannot be differentiated.<br>C. Cyclohexene and cyclohexanone both do not give the iodoform test. Cyclohexanone lacks a methyl group adjacent to the carbonyl carbon. Thus, they cannot be differentiated.<br>D. Diethyl ether ($CH_3CH_2OCH_2CH_3$) and Pentan-3-one ($CH_3CH_2COCH_2CH_3$) both do not give the iodoform test. Thus, they cannot be differentiated.<br>E. Anisole ($C_6H_5OCH_3$) does not give the test, while Acetone ($CH_3COCH_3$) gives a positive iodoform test as it is a methyl ketone. Thus, they can be differentiated.<br>Therefore, iodoform test can differentiate pairs A and E.",2,
07689697-06c6-4bc1-b2e9-32e8bb298c7b,jee-main,chemistry,aldehydes-and-ketones,2026,"Which of the following statements are TRUE about Haloform reaction?: <br> A. Sodium hypochlorite reacts with KI to give KOI. <br> B. KOI is a reducing agent. <br> C. $\alpha, \beta$-unsaturated methylketone $\left(\mathrm{CH}_{3}-\mathrm{CH}=\mathrm{CH}-\stackrel{\mathrm{O}}{\mathrm{O}}-\mathrm{CH}_{3}\right)$ will give iodoform reaction. <br> D. Isopropyl alcohol will not give iodoform test. <br> E. Methanoic acid will give positive iodoform test. <br> Choose the correct answer from the options given below:","A, C & E Only","B, D & E Only",A & C Only,"A, B & C Only",c,"In the haloform reaction:<br><b>(A)</b> Sodium hypochlorite reacts with KI in acidic medium to generate the active halogenating species, forming KOI (potassium iodite/hypoidite). TRUE.<br><b>(B)</b> KOI serves as an oxidizing agent (not reducing) in the reaction, converting methyl ketones to carboxylic acids. FALSE.<br><b>(C)</b> $α,β$-unsaturated methylketones possess the essential methyl ketone group ($CH_3CO-$) required for haloform reaction, allowing iodination and subsequent cleavage. TRUE.<br><b>(D)</b> Isopropyl alcohol $(CH_3)_2CHOH$ lacks a methyl ketone group, so it cannot undergo the haloform reaction. TRUE.<br><b>(E)</b> Formic acid has no methyl ketone functionality, preventing haloform test. FALSE.<br>Therefore, statements A and C are true.",2,
058a9e65-5099-4054-98ed-82695d355246,jee-main,chemistry,aldehydes-and-ketones,2026,"' $x$ ' is the product which is obtained from propanenitrile and stannous chloride in the presence of hydrochloric acid followed by hydrolysis. ' $y$ ' is the product which is obtained from the but-2-ene by the ozonolysis followed by hydrolysis. From the following, which product is not obtained when one mole of ' $x$ ' and one mole of ' $y$ ' react with each other in the presence of alkali followed by heating?",2-Methylpent-2-enal,Pent-2-enal,2-Methylbut-2-enal,3-Methylbut-2-enal,d,"Product $x$ is obtained by the Stephen reduction of propanenitrile ($CH_3CH_2CN$).<br>$CH_3CH_2CN \xrightarrow{SnCl_2/HCl} CH_3CH_2CH=NH \xrightarrow{H_2O} CH_3CH_2CHO$ (Propanal).<br>Product $y$ is obtained by the reductive ozonolysis of but-2-ene ($CH_3CH=CHCH_3$).<br>$CH_3CH=CHCH_3 \xrightarrow{O_3, H_2O/Zn} 2CH_3CHO$ (Ethanal).<br>When propanal ($x$) and ethanal ($y$) react in the presence of alkali followed by heating, they undergo cross-aldol condensation.<br>Possible products are:<br>1. Self-aldol of propanal: $CH_3CH_2CHO + CH_3CH_2CHO \rightarrow CH_3CH_2CH=C(CH_3)CHO$ (2-Methylpent-2-enal).<br>2. Self-aldol of ethanal: $CH_3CHO + CH_3CHO \rightarrow CH_3CH=CHCHO$ (But-2-enal).<br>3. Cross-aldol (Ethanal as nucleophile): $CH_3CH_2CHO + CH_3CHO \rightarrow CH_3CH_2CH=CHCHO$ (Pent-2-enal).<br>4. Cross-aldol (Propanal as nucleophile): $CH_3CHO + CH_3CH_2CHO \rightarrow CH_3CH=C(CH_3)CHO$ (2-Methylbut-2-enal).<br>Comparing with the options, 3-Methylbut-2-enal is not formed in any of these reactions.",3,
3112aadf-70ed-4451-be3e-227b6470c56a,jee-main,chemistry,aldehydes-and-ketones,2026,"The compound A, $\mathrm{C}_{8} \mathrm{H}_{8} \mathrm{O}_{2}$ reacts with acetophenone to form a single product via cross-Aldol condensation. The compound A on reaction with conc. NaOH forms a substituted benzyl alcohol as one of the two products. The compound A is :",2-hydroxy acetophenone,4-methyl benzoic acid,4-methoxy benzaldehyde,4-hydroxy benzaldehyde,c,"<img style=""width:400px;"" src=""[IMAGE REMOVED]""><br>(On cross aldol reaction, a single structure is obtained but it can show geometrical isomerism).",2,
1e5aee50-5b8a-4ded-b283-cb8ae7e07fc8,jee-main,chemistry,aldehydes-and-ketones,2026,"Match the LIST-I with LIST-II <br> \(\begin{array}{|c|l|c|l|} \hline & \textbf{List-I (Reagents)} & & \textbf{List-II (Name of reaction} \\ & & & \textbf{involving carbonyl compounds)} \\ \hline A. & \mathrm{NH_2{-}NH_2,\ KOH} & I. & \text{Tollen's Test} \\ \hline B. & \mathrm{Ag(NH_3)_2OH} & II. & \text{Clemmensen Reduction} \\ \hline C. & \begin{array}{l} \text{Aq. } \mathrm{CuSO_4}, \\ \text{Sodium potassium} \\ \text{tartarate, KOH} \end{array} & III. & \text{Wolff--Kishner Reduction} \\ \hline D. & \mathrm{Zn{-}Hg,\ HCl} & IV. & \text{Fehling's Test} \\ \hline \end{array}\) <br> Choose the correct answer from the options given below:","A-II, B-I, C-IV, D-III","A-III, B-IV, C-I, D-II","A-III, B-I, C-IV, D-II","A-IV, B-III, C-II, D-I",c,"The matching of reagents with their respective named reactions is as follows:<br>A. $NH_2-NH_2, KOH$ (Hydrazine in basic medium) is the reagent for Wolff-Kishner Reduction, which reduces carbonyl groups to alkanes. So, A matches with III.<br>B. $[Ag(NH_3)_2]OH$ (Ammoniacal silver nitrate) is Tollen's reagent used for Tollen's Test to identify aldehydes. So, B matches with I.<br>C. Aqueous $CuSO_4$ (Fehling's A) and Sodium potassium tartarate in $KOH$ (Fehling's B) are the components of Fehling's solution used for Fehling's Test. So, C matches with IV.<br>D. $Zn-Hg, HCl$ (Zinc amalgam in concentrated hydrochloric acid) is the reagent for Clemmensen Reduction, which reduces carbonyl groups to alkanes. So, D matches with II.<br>The correct matching is A-III, B-I, C-IV, D-II.",1,
cc5d8a92-2922-44af-9f2e-851d1ac371ea,jee-main,chemistry,aldehydes-and-ketones,2026,"Match List - I with List - II. <br> $\begin{array}{l} \text{List - I} & \text{List - II} \\ \text{Reagents} & \text{Reaction Name (Involving aldehydes)} \\ \text{A. } \mathrm{H}_{2}, \mathrm{Pd}-\mathrm{BaSO}_{4} & \text{I. Etard Reaction} \\ \text{B. } \mathrm{SnCl}_{2}, \mathrm{HCl} & \text{II. Rosenmund Reduction} \\ \text{C. } \mathrm{CrO}_{2} \mathrm{Cl}_{2}, \mathrm{CS}_{2} & \text{III. Gatterman - Koch Reaction} \\ \text{D. } \mathrm{CO}, \mathrm{HCl}, \text{ Anhyd. } \mathrm{AlCl}_{3} & \text{IV. Stephen Reaction} \end{array}$ <br> Choose the correct answer from the options given below :","A-IV, B-III, C-I, D-II","A-II, B-IV, C-I, D-III","A-IV, B-I, C-II, D-III","A-II, B-III, C-IV, D-I",b,"Matching reagents with aldehyde reaction types:<br><br>A (H2, Pd-BaSO4) is the Lindlar/Rosenmund catalyst used in Rosenmund Reduction to convert acyl chlorides to aldehydes, matching with II.<br><br>B (SnCl2, HCl) is used in Stephen Reaction where nitriles are converted to aldehydes via imine intermediate, matching with IV.<br><br>C (CrO2Cl2, CS2) is Jones-like reagent used in Etard Reaction for oxidizing methyl groups on aromatic rings to aldehydes, matching with I.<br><br>D (CO, HCl, Anhyd. AlCl3) is the Gatterman-Koch Reaction which directly converts benzene to benzaldehyde using CO and AlCl3 catalyst, matching with III.<br><br>Therefore the correct matching is A-II, B-IV, C-I, D-III",1,
